Place,Day,Month,Year,Station,Family,Genus,Species,Abundance,Size TL (mm),Size SL (mm),Weight (g),Remark,Remark 2,TS (O/N),,TS (n°),TS (Box)
Leucate,28,9,2012,LEU_010,Carangidae,Trachurus,sp.,1,,,,,24,,,,
Leucate,28,9,2012,LEU_011,Carangidae,Trachurus,sp.,1,,,,,B,,,,
Leucate,28,9,2012,LEU_011,Carangidae,Trachurus,sp.,1,,,,,24,,,,
Leucate,14,10,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,14,10,2012,LEU_004,,,,,,,,,CARE Vide,,,,
Leucate,14,10,2012,LEU_005,Carangidae,Trachurus,sp.,1,46,,,,B,,,,
Leucate,14,10,2012,LEU_005,Carangidae,Trachurus,sp.,1,61,,,,D,,,,
Leucate,14,10,2012,LEU_005,Sparidae,Pagellus,erythrinus,1,10,,,,34,,,,
Leucate,14,10,2012,LEU_006,Blenniidae,Parablennius,pilicornis,1,31,,,,33,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,50,,,,D,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,55,,,,D,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,53,,,,D,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,19,,,,B,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,56,,,,D,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,49,,,,D,,,,
Leucate,14,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,62,,,,D,,,,
Leucate,14,10,2012,LEU_007,Mugilidae,gen.,sp.,1,15,,,,33,,,,
Leucate,14,10,2012,LEU_008,Blenniidae,Parablennius,pilicornis,1,28,,,,33,,,,
Leucate,14,10,2012,LEU_009,Carangidae,Trachurus,sp.,1,22,,,,B,,,,
Leucate,14,10,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,14,10,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,17,10,2012,LEU_003,Blenniidae,Parablennius,pilicornis,1,28,,,,35,,,,
Leucate,17,10,2012,LEU_004,Carangidae,Trachurus,sp.,1,53,,,,D,,,,
Leucate,17,10,2012,LEU_004,Sparidae,Sarpa,salpa,1,25,,,,34,,,,
Leucate,17,10,2012,LEU_004,Sparidae,gen.,sp.,1,30,,,,34,,,,
Leucate,17,10,2012,LEU_005,Scorpaenidae,Scorpaena,notata,1,10,,,,15,,,,
Leucate,17,10,2012,LEU_005,Sparidae,gen.,sp.,1,30,,,,34,,,,
Leucate,17,10,2012,LEU_006,Carangidae,Trachurus,sp.,1,60,,,,D,,,,
Leucate,17,10,2012,LEU_006,Sparidae,Sarpa,salpa,1,25,,,,34,,,,
Leucate,17,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,55,,,,D,,,,
Leucate,17,10,2012,LEU_007,Carangidae,Trachurus,sp.,1,45,,,,B,,,,
Leucate,17,10,2012,LEU_007,Scorpaenidae,Scorpaena,notata,1,12,,,,15,,,,
Leucate,17,10,2012,LEU_008,Carangidae,Trachurus,sp.,1,35,,,,B,,,,
Leucate,17,10,2012,LEU_009,Blenniidae,Parablennius,pilicornis,1,25,,,,35,,,,
Leucate,17,10,2012,LEU_010,Carangidae,Trachurus,sp.,1,48,,,,D,,,,
Leucate,17,10,2012,LEU_010,Carangidae,Trachurus,sp.,1,40,,,,B,,,,
Leucate,17,10,2012,LEU_011,Carangidae,Trachurus,sp.,1,53,,,,D,,,,
Leucate,17,10,2012,LEU_011,Sparidae,Pagellus,acarne,1,30,,,,34,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_003,Syngnathidae,Nerophis,maculatus,1,140,,,,24,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,1,10,,,,25,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_003,Mugilidae,gen.,sp.,34,20,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_004,Carangidae,Trachurus,sp.,1,35,,,,D,,,,
Leucate,23,10,2012,LEU_004,Carangidae,Trachurus,sp.,1,30,,,,B,,,,
Leucate,23,10,2012,LEU_004,Mugilidae,gen.,sp.,2,20,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_005,Syngnathidae,Hippocampus,hippocampus,1,15,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_005,Mugilidae,gen.,sp.,8,10,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_005,Anguillidae,Anguilla,anguilla,1,,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_013,Scorpaenidae,Scorpaena,notata,1,15,,,,15,,,,
Leucate,23,10,2012,LEU_013,Syngnathidae,Syngnathus,sp.,1,120,,,,24,,,,
Leucate,23,10,2012,LEU_013,Syngnathidae,Syngnathus,sp.,1,110,,,,24,,,,
Leucate,23,10,2012,LEU_013,Mugilidae,gen.,sp.,7,10,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_007,Syngnathidae,Hippocampus,hippocampus,1,20,,,,32,,,,
Leucate,23,10,2012,LEU_007,Scorpaenidae,Scorpaena,notata,1,12,,,,15,,,,
Leucate,23,10,2012,LEU_007,,,,,,,,,14,,,,
Leucate,23,10,2012,LEU_007,Mugilidae,gen.,sp.,14,10,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_008,Syngnathidae,Hippocampus,hippocampus,1,30,,,,32,,,,
Leucate,23,10,2012,LEU_008,Mugilidae,gen.,sp.,1,10,,,,25,,,,
Leucate,23,10,2012,LEU_008,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_008,Mugilidae,gen.,sp.,48,10,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_009,Mugilidae,gen.,sp.,3,10,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_009,Syngnathidae,Syngnathus,sp.,1,50,,,,24,,,,
Leucate,23,10,2012,LEU_010,Mugilidae,gen.,sp.,13,10,,,,D.O.A,,,,
Leucate,23,10,2012,LEU_011,Scorpaenidae,Scorpaena,notata,1,15,,,,15,,,,
Leucate,23,10,2012,LEU_011,Scorpaenidae,Scorpaena,notata,1,13,,,,15,,,,
Leucate,23,10,2012,LEU_011,Mugilidae,gen.,sp.,1,10,,,,33,,,,
Leucate,23,10,2012,LEU_011,Mugilidae,gen.,sp.,1,20,,,,25,,,,
Leucate,23,10,2012,LEU_011,Mugilidae,gen.,sp.,1,15,,,,25,,,,
Leucate,23,10,2012,LEU_011,Mugilidae,gen.,sp.,1,10,,,,D.O.A,,,,
Leucate,25,10,2012,LEU_003,Blenniidae,Parablennius,pilicornis,1,30,,,,23,,,,
Leucate,25,10,2012,LEU_004,Mugilidae,gen.,sp.,1,25,,,,33,,,,
Leucate,25,10,2012,LEU_004,Blenniidae,Parablennius,pilicornis,1,30,,,,23,,,,
Leucate,25,10,2012,LEU_005,Sparidae,Pagellus,acarne,1,33,,,,34,,,,
Leucate,25,10,2012,LEU_005,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,25,10,2012,LEU_005,Blenniidae,Parablennius,pilicornis,1,30,,,,23,,,,
Leucate,25,10,2012,LEU_005,Blenniidae,Parablennius,pilicornis,1,35,,,,23,,,,
Leucate,25,10,2012,LEU_013,Blenniidae,Parablennius,pilicornis,1,30,,,,23,,,,
Leucate,25,10,2012,LEU_013,Mugilidae,gen.,sp.,1,22,,,,33,,,,
Leucate,25,10,2012,LEU_013,Mugilidae,gen.,sp.,1,10,,,,D.O.A,,,,
Leucate,25,10,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,25,10,2012,LEU_008,Apogonidae,Apogon,imberbis,1,25,,,,24,,,,
Leucate,25,10,2012,LEU_008,Sparidae,Pagellus,acarne,1,27,,,,34,,,,
Leucate,25,10,2012,LEU_008,Sparidae,Pagellus,acarne,1,30,,,,34,,,,
Leucate,25,10,2012,LEU_008,Sparidae,Pagellus,acarne,1,33,,,,34,,,,
Leucate,25,10,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,25,10,2012,LEU_010,NI,gen.,sp.,1,14,,,,D.O.A,,,,
Leucate,25,10,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_004,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_005,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_013,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_008,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,30,10,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,6,11,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,6,11,2012,LEU_004,Clupeidae,Sardina,pilchardus,1,96,,,,D.O.A,,,,
Leucate,6,11,2012,LEU_013,,,,,,,,,CARE Vide,,,,
Leucate,6,11,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,6,11,2012,LEU_008,,,,,,,,,CARE Vide,,,,
Leucate,6,11,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,6,11,2012,LEU_010,Sparidae,Sarpa,salpa,1,17,,,,35,,,,
Leucate,6,11,2012,LEU_010,Mugilidae,gen.,sp.,1,30,,,,32,,,,
Leucate,6,11,2012,LEU_011,Clupeidae,Sardinella,aurita,1,65,,,,D.O.A,,,,
Leucate,8,11,2012,LEU_003,Atherinidae,Atherina,sp.,1,60,,,,D,,,,
Leucate,8,11,2012,LEU_003,Atherinidae,Atherina,sp.,1,50,,,,D,,,,
Leucate,8,11,2012,LEU_004,,,,,,,,,CARE Vide,,,,
Leucate,8,11,2012,LEU_013,Engraulidae,Engraulis,encrasicolus,1,88,,,,D.O.A,,,,
Leucate,8,11,2012,LEU_013,Engraulidae,Engraulis,encrasicolus,1,84,,,,D.O.A,,,,
Leucate,8,11,2012,LEU_013,Engraulidae,Engraulis,encrasicolus,1,86,,,,D.O.A,,,,
Leucate,8,11,2012,LEU_007,Carangidae,Trachurus,sp.,1,55,,,,C,,,,
Leucate,8,11,2012,LEU_007,Engraulidae,Engraulis,encrasicolus,1,90,,,,A,,,,
Leucate,8,11,2012,LEU_008,,,,,,,,,CARE Vide,,,,
Leucate,8,11,2012,LEU_009,Mugilidae,gen.,sp.,1,18,,,,D.O.A,,,,
Leucate,8,11,2012,LEU_009,Engraulidae,Engraulis,encrasicolus,1,126,,,,D.O.A,,,,
Leucate,8,11,2012,LEU_010,Carangidae,Trachurus,sp.,1,50,,,,C,,,,
Leucate,8,11,2012,LEU_012,Anguillidae,Anguilla,anguilla,1,60,,,,Bidon,,,,
Leucate,8,11,2012,LEU_012,Anguillidae,Anguilla,anguilla,1,80,,,,Bidon,,,,
Leucate,9,11,2012,LEU_003,Mugilidae,gen.,sp.,2,15,,,,D.O.A,,,,
Leucate,9,11,2012,LEU_003,Mugilidae,gen.,sp.,16,15,,,,35,,,,
Leucate,9,11,2012,LEU_003,Mugilidae,gen.,sp.,4,20,,,,35,,,,
Leucate,9,11,2012,LEU_003,Mugilidae,gen.,sp.,12,25,,,,35,,,,
Leucate,9,11,2012,LEU_003,Mugilidae,gen.,sp.,2,30,,,,35,,,,
Leucate,9,11,2012,LEU_004,Sparidae,Sarpa,salpa,1,30,,,,34,,,,
Leucate,9,11,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,9,11,2012,LEU_013,,,,,,,,,CARE Vide,,,,
Leucate,9,11,2012,LEU_007,Sparidae,Sarpa,salpa,1,20,,,,25,,,,
Leucate,9,11,2012,LEU_008,,,,,,,,,CARE Vide,,,,
Leucate,9,11,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,9,11,2012,LEU_010,Mugilidae,gen.,sp.,1,15,,,,35,,,,
Leucate,14,11,2012,LEU_003,Carangidae,Trachurus,sp.,1,60,,,,C,,,,
Leucate,14,11,2012,LEU_003,Mugilidae,gen.,sp.,1,23,,,,35,,,,
Leucate,14,11,2012,LEU_004,Sparidae,Sarpa,salpa,1,22,,,,34,,,,
Leucate,14,11,2012,LEU_004,Sparidae,Sarpa,salpa,1,24,,,,34,,,,
Leucate,14,11,2012,LEU_004,Sparidae,Sarpa,salpa,1,24,,,,34,,,,
Leucate,14,11,2012,LEU_004,Sparidae,Sarpa,salpa,1,27,,,,34,,,,
Leucate,14,11,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,14,11,2012,LEU_013,Sparidae,Sarpa,salpa,1,25,,,,,,,,
Leucate,14,11,2012,LEU_007,Sparidae,gen.,sp.,1,11,,,,32,,,,
Leucate,14,11,2012,LEU_008,Syngnathidae,Hippocampus,hippocampus,1,35,,,,32,,,,
Leucate,14,11,2012,LEU_009,Sparidae,Sarpa,salpa,1,31,,,,34,,,,
Leucate,14,11,2012,LEU_010,Sparidae,Sarpa,salpa,1,28,,,,34,,,,
Leucate,14,11,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_004,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_013,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_008,Sparidae,Sarpa,salpa,1,27,,,,31,,,,
Leucate,15,11,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,15,11,2012,LEU_011,Sparidae,Sarpa,salpa,1,22,,,,,,,,
Leucate,20,11,2012,LEU_001,Syngnathidae,Hippocampus,hippocampus,1,35,,,,32,,,,
Leucate,20,11,2012,LEU_001,Syngnathidae,Syngnathus,sp.,1,130,,,,24,,,,
Leucate,20,11,2012,LEU_001,Mugilidae,gen.,sp.,1,15,,,,31,,,,
Leucate,20,11,2012,LEU_001,Mugilidae,gen.,sp.,1,25,,,,31,,,,
Leucate,20,11,2012,LEU_002,Mugilidae,gen.,sp.,1,25,,,,31,,,,
Leucate,20,11,2012,LEU_002,Mugilidae,gen.,sp.,1,30,,,,31,,,,
Leucate,20,11,2012,LEU_003,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,20,11,2012,LEU_004,Carangidae,Trachurus,sp.,1,45,,,,B,,,,
Leucate,20,11,2012,LEU_004,Mugilidae,gen.,sp.,1,30,,,,31,,,,
Leucate,20,11,2012,LEU_012,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,20,11,2012,LEU_012,Scorpaenidae,gen.,sp.,1,20,,,,D.O.A,,,,
Leucate,20,11,2012,LEU_014,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,20,11,2012,LEU_014,Mugilidae,gen.,sp.,1,30,,,,31,,,,
Leucate,20,11,2012,LEU_014,Mugilidae,gen.,sp.,1,30,,,,D.O.A,,,,
Leucate,20,11,2012,LEU_007,Sparidae,Sarpa,salpa,1,25,,,,31,,,,
Leucate,20,11,2012,LEU_007,Mugilidae,gen.,sp.,1,25,,,,34,,,,
Leucate,20,11,2012,LEU_008,Sparidae,Sarpa,salpa,1,20,,,,31,,,,
Leucate,20,11,2012,LEU_009,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,20,11,2012,LEU_009,Sparidae,Sarpa,salpa,1,20,,,,31,,,,
Leucate,20,11,2012,LEU_009,Sparidae,Pagellus,acarne,1,30,,,,34,,,,
Leucate,21,11,2012,LEU_001,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,21,11,2012,LEU_001,Sparidae,Sarpa,salpa,1,20,,,,31,,,,
Leucate,21,11,2012,LEU_001,Anguillidae,Anguilla,anguilla,1,80,,,,Bidon,,,,
Leucate,21,11,2012,LEU_002,Sparidae,Sarpa,salpa,3,25,,,,31,,,,
Leucate,21,11,2012,LEU_003,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,21,11,2012,LEU_004,Carangidae,Trachurus,sp.,1,50,,,,B,,,,
Leucate,21,11,2012,LEU_004,Anguillidae,Anguilla,anguilla,1,80,,,,Bidon,,,,
Leucate,21,11,2012,LEU_004,Anguillidae,Anguilla,anguilla,1,70,,,,Bidon,,,,
Leucate,21,11,2012,LEU_012,Scorpaenidae,Scorpaena,porcus,1,25,,,,D.O.A,,,,
Leucate,21,11,2012,LEU_007,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,21,11,2012,LEU_007,Mugilidae,gen.,sp.,1,30,,,,D.O.A,,,,
Leucate,21,11,2012,LEU_008,Atherinidae,Atherina,sp.,1,55,,,,D.O.A,,,,
Leucate,21,11,2012,LEU_009,,,,,,,,,Filet perdu,,,,
Leucate,23,11,2012,LEU_002,,,,,,,,,CARE Vide,,,,
Leucate,23,11,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,23,11,2012,LEU_004,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,23,11,2012,LEU_004,Sparidae,Sarpa,salpa,1,25,,,,31,,,,
Leucate,23,11,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,23,11,2012,LEU_014,Clupeidae,Sardina,pilchardus,1,154,,,,D.O.A,,,,
Leucate,23,11,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,23,11,2012,LEU_008,,,,,,,,,CARE Vide,,,,
Leucate,23,11,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,23,11,2012,LEU_010,Sparidae,Pagellus,acarne,1,35,,,,34,,,,
Leucate,23,11,2012,LEU_010,Clupeidae,Sardina,pilchardus,1,153,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_003,Mugilidae,gen.,sp.,4,30,,,,31,,,,
Leucate,26,11,2012,LEU_003,Sparidae,Sarpa,salpa,1,25,,,,31,,,,
Leucate,26,11,2012,LEU_003,Mugilidae,gen.,sp.,1,25,,,,31,,,,
Leucate,26,11,2012,LEU_003,Mugilidae,gen.,sp.,1,20,,,,31,,,,
Leucate,26,11,2012,LEU_003,,,,,,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_003,Mugilidae,gen.,sp.,22,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_003,Mugilidae,gen.,sp.,10,10,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_004,Mugilidae,gen.,sp.,19,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_004,Mugilidae,gen.,sp.,3,10,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_012,Mugilidae,gen.,sp.,5,30,,,,31,,,,
Leucate,26,11,2012,LEU_012,Mugilidae,gen.,sp.,1,25,,,,31,,,,
Leucate,26,11,2012,LEU_012,Mugilidae,gen.,sp.,2,10,,,,31,,,,
Leucate,26,11,2012,LEU_012,Syngnathidae,Syngnathus,sp.,1,150,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_012,Mugilidae,gen.,sp.,9,10,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_012,Mugilidae,gen.,sp.,9,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_014,Mugilidae,gen.,sp.,8,30,,,,31,,,,
Leucate,26,11,2012,LEU_014,Mugilidae,gen.,sp.,1,25,,,,31,,,,
Leucate,26,11,2012,LEU_014,Syngnathidae,Nerophis,maculatus,1,146,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_014,Scorpaenidae,Scorpaena,porcus,1,22,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_014,Mugilidae,gen.,sp.,28,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_007,Mugilidae,gen.,sp.,1,25,,,,31,,,,
Leucate,26,11,2012,LEU_007,Mugilidae,gen.,sp.,4,30,,,,31,,,,
Leucate,26,11,2012,LEU_007,Mugilidae,gen.,sp.,1,35,,,,31,,,,
Leucate,26,11,2012,LEU_007,Mugilidae,gen.,sp.,3,10,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_007,Mugilidae,gen.,sp.,5,25,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_007,Mugilidae,gen.,sp.,3,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_007,Sparidae,Sarpa,salpa,1,15,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_008,Mugilidae,gen.,sp.,1,35,,,,31,,,,
Leucate,26,11,2012,LEU_008,Mugilidae,gen.,sp.,1,20,,,,31,,,,
Leucate,26,11,2012,LEU_008,Sparidae,Pagellus,acarne,1,40,,,,34,,,,
Leucate,26,11,2012,LEU_008,Syngnathidae,Hippocampus,hippocampus,1,20,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_008,Mugilidae,gen.,sp.,2,15,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_008,Mugilidae,gen.,sp.,1,20,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_008,Mugilidae,gen.,sp.,1,25,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_008,Mugilidae,gen.,sp.,1,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_009,Mugilidae,gen.,sp.,2,30,,,,31,,,,
Leucate,26,11,2012,LEU_009,Syngnathidae,Nerophis,maculatus,1,125,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_009,Mugilidae,gen.,sp.,1,15,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_009,Mugilidae,gen.,sp.,1,20,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_009,Mugilidae,gen.,sp.,3,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_010,Mugilidae,gen.,sp.,2,30,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_011,Mugilidae,gen.,sp.,4,30,,,,31,,,,
Leucate,26,11,2012,LEU_011,Mugilidae,gen.,sp.,3,10,,,,D.O.A,,,,
Leucate,26,11,2012,LEU_011,Mugilidae,gen.,sp.,1,30,,,,D.O.A,,,,
Leucate,7,12,2012,LEU_001,,,,,,,,,CARE Vide,,,,
Leucate,7,12,2012,LEU_002,Sparidae,Sarpa,salpa,1,25,,,,24,,,,
Leucate,7,12,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,7,12,2012,LEU_004,Sparidae,Sarpa,salpa,1,25,,,,21,,,,
Leucate,7,12,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,7,12,2012,LEU_014,Mugilidae,gen.,sp.,43,,,,,31,,,,
Leucate,7,12,2012,LEU_007,Sparidae,Pagellus,acarne,1,35,,,,32,,,,
Leucate,7,12,2012,LEU_009,Mugilidae,gen.,sp.,1,,,,,D.O.A,,,,
Leucate,7,12,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,12,12,2012,LEU_002,,,,,,,,,CARE Vide,,,,
Leucate,12,12,2012,LEU_003,Sparidae,Pagellus,acarne,1,28,,,,33,,,,
Leucate,12,12,2012,LEU_003,Sparidae,Pagellus,acarne,1,26,,,,33,,,,
Leucate,12,12,2012,LEU_004,Sparidae,Pagellus,acarne,1,26,,,,33,,,,
Leucate,12,12,2012,LEU_004,Sparidae,Pagellus,acarne,1,26,,,,33,,,,
Leucate,12,12,2012,LEU_004,Sparidae,Pagellus,acarne,1,28,,,,33,,,,
Leucate,12,12,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,12,12,2012,LEU_014,Sparidae,Pagellus,acarne,1,30,,,,33,,,,
Leucate,12,12,2012,LEU_007,Sparidae,Pagellus,acarne,1,28,,,,33,,,,
Leucate,12,12,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,12,12,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,12,12,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_002,Scorpaenidae,Scorpaena,porcus,1,18,,,,D.O.A,,,,
Leucate,13,12,2012,LEU_003,Anguillidae,Anguilla,anguilla,1,60,,,,Bidon,,,,
Leucate,13,12,2012,LEU_004,Sparidae,Pagellus,acarne,1,30,,,,32,,,,
Leucate,13,12,2012,LEU_012,Sparidae,Pagellus,acarne,1,30,,,,32,,,,
Leucate,13,12,2012,LEU_014,Sparidae,Pagellus,acarne,2,30,,,,32,,,,
Leucate,13,12,2012,LEU_007,Sparidae,Pagellus,acarne,6,30,,,,32,,,,
Leucate,13,12,2012,LEU_007,Anguillidae,Anguilla,anguilla,1,70,,,,Bidon,,,,
Leucate,13,12,2012,LEU_007,Anguillidae,Anguilla,anguilla,1,80,,,,Bidon,,,,
Leucate,13,12,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_002,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_003,Mugilidae,gen.,sp.,1,35,,,,32,,,,
Leucate,13,12,2012,LEU_004,Sparidae,Pagellus,acarne,1,45,,,,32,,,,
Leucate,13,12,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_014,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,13,12,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_002,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_004,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_012,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_014,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_009,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_010,,,,,,,,,CARE Vide,,,,
Leucate,14,12,2012,LEU_011,,,,,,,,,CARE Vide,,,,
Leucate,31,12,2012,LEU_001,Clupeidae,Sardina,pilchardus,1,160,,,,D.O.A,,,,
Leucate,31,12,2012,LEU_001,Sparidae,Pagellus,acarne,1,30,,,,35,,,,
Leucate,31,12,2012,LEU_001,Sparidae,Pagellus,acarne,2,40,,,,34,,,,
Leucate,31,12,2012,LEU_002,Sparidae,Pagellus,acarne,1,45,,,,34,,,,
Leucate,31,12,2012,LEU_003,,,,,,,,,CARE Vide,,,,
Leucate,31,12,2012,LEU_004,,,,,,,,,CARE Vide,,,,
Leucate,31,12,2012,LEU_012,Sparidae,Pagellus,acarne,2,35,,,,34,,,,
Leucate,31,12,2012,LEU_014,Sparidae,Pagellus,acarne,2,30,,,,35,,,,
Leucate,31,12,2012,LEU_007,,,,,,,,,CARE Vide,,,,
Leucate,31,12,2012,LEU_009,Sparidae,Pagellus,acarne,4,40,,,,34,,,,
Leucate,31,12,2012,LEU_009,Sparidae,Sarpa,salpa,1,30,,,,35,,,,
