date,n_gear,site,lon,lat,family,genus,species,cpue
2013-08-21,2,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.5
2013-08-27,9,Leucate,3.0652,42.897,Mullidae,Mullus,Mullus surmuletus,0.4444
2013-08-27,9,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.1111
2013-08-28,2,Villefranche,7.3145,43.6896,Atherinidae,Atherina,Atherina boyeri,1
2013-08-28,2,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.5
2013-08-28,2,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.5
2013-08-29,5,Marseille,5.2911,43.276,Congridae,Conger,Conger conger,0.2
2013-08-30,9,Marseille,5.2911,43.276,Congridae,Conger,Conger conger,0.1111
2013-09-02,6,Marseille,5.2911,43.276,Blenniidae,Parablennius,Parablennius pilicornis,0.1667
2013-09-05,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,0.4
2013-09-05,5,Agde,3.4696,43.2474,Sparidae,Sarpa,Sarpa salpa,0.2
2013-09-05,9,Bastia,9.5832,42.771,Atherinidae,Atherina,Atherina hepsetus,0.1111
2013-09-05,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2013-09-05,9,Bastia,9.5832,42.771,Pomacentridae,Chromis,Chromis chromis,0.1111
2013-09-05,5,Port-Cros,6.4199,43.0062,Apogonidae,Apogon,Apogon imberbis,0.2
2013-09-05,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,Atherina boyeri,0.2
2013-09-05,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,Atherina hepsetus,0.2
2013-09-05,5,Port-Cros,6.4199,43.0062,Pomacentridae,Chromis,Chromis chromis,0.8
2013-09-05,5,Port-Cros,6.4199,43.0062,Serranidae,Epinephelus,Epinephelus marginatus,0.2
2013-09-05,2,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.5
2013-09-05,2,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,2.5
2013-09-05,2,Villefranche,7.3145,43.6896,Sparidae,Lithognathus,Lithognathus mormyrus,0.5
2013-09-05,2,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.5
2013-09-06,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,1
2013-09-06,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2013-09-06,9,Bastia,9.5832,42.771,Mullidae,Mullus,Mullus surmuletus,0.1111
2013-09-06,9,Bastia,9.5832,42.771,Sparidae,NA,NA,2.5556
2013-09-06,5,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius gattorugine,0.2
2013-09-06,5,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2013-09-06,5,Port Vendres,3.1205,42.5228,Bothidae,Arnoglossus,Arnoglossus thori,0.4
2013-09-06,5,Port Vendres,3.1205,42.5228,Pomacentridae,Chromis,Chromis chromis,0.2
2013-09-06,5,Port Vendres,3.1205,42.5228,Sparidae,Pagellus,Pagellus bogaraveo,0.2
2013-09-06,5,Port-Cros,6.4199,43.0062,Serranidae,Epinephelus,Epinephelus marginatus,0.2
2013-09-06,5,Saint Florent,9.3122,42.7153,Apogonidae,Apogon,Apogon imberbis,0.4
2013-09-06,5,Saint Florent,9.3122,42.7153,Atherinidae,Atherina,Atherina hepsetus,1
2013-09-06,5,Saint Florent,9.3122,42.7153,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2013-09-06,5,Saint Florent,9.3122,42.7153,Mugilidae,NA,NA,0.2
2013-09-06,5,Saint Florent,9.3122,42.7153,Pomacentridae,Chromis,Chromis chromis,0.6
2013-09-07,5,Agde,3.4696,43.2474,Scorpaenidae,Scorpaena,Scorpaena porcus,0.2
2013-09-07,5,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2013-09-07,5,Port Vendres,3.1205,42.5228,Citharidae,Citharus,Citharus linguatula,0.2
2013-09-07,5,Port-Cros,6.4199,43.0062,Mugilidae,NA,NA,0.2
2013-09-07,5,Port-Cros,6.4199,43.0062,Pomacentridae,Chromis,Chromis chromis,0.2
2013-09-07,5,Port-Cros,6.4199,43.0062,Serranidae,Epinephelus,Epinephelus marginatus,0.6
2013-09-07,5,Saint Florent,9.3122,42.7153,Apogonidae,Apogon,Apogon imberbis,0.4
2013-09-07,5,Saint Florent,9.3122,42.7153,Pomacentridae,Chromis,Chromis chromis,0.4
2013-09-08,5,Agde,3.4696,43.2474,Mullidae,Mullus,Mullus surmuletus,0.2
2013-09-08,5,Port Vendres,3.1205,42.5228,Mullidae,Mullus,Mullus surmuletus,0.2
2013-09-08,5,Port-Cros,6.4199,43.0062,Pomacentridae,Chromis,Chromis chromis,0.2
2013-09-08,5,Port-Cros,6.4199,43.0062,Serranidae,Epinephelus,Epinephelus marginatus,1
2013-09-08,5,Saint Florent,9.3122,42.7153,Apogonidae,Apogon,Apogon imberbis,0.2
2013-09-08,5,Saint Florent,9.3122,42.7153,Pomacentridae,Chromis,Chromis chromis,0.4
2013-09-09,5,Port Vendres,3.1205,42.5228,Mullidae,Mullus,Mullus surmuletus,0.6
2013-09-14,5,Saint Florent,9.3122,42.7153,Pomacentridae,Chromis,Chromis chromis,1.4
2013-09-17,9,Leucate,3.0652,42.897,Serranidae,Serranus,Serranus scriba,0.2222
2013-09-19,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.3333
2013-09-19,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.2222
2013-09-19,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena porcus,0.1111
2013-09-20,9,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.1111
2013-09-20,9,Leucate,3.0652,42.897,Mullidae,Mullus,Mullus surmuletus,0.1111
2013-09-20,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.1111
2013-09-20,9,Leucate,3.0652,42.897,Syngnathidae,Nerophis,Nerophis ophidion,0.1111
2013-09-24,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.1111
2013-09-24,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.8889
2013-09-24,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius rouxi,0.1111
2013-09-24,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2013-09-25,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.2222
2013-09-26,9,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.1111
2013-09-26,9,Leucate,3.0652,42.897,Blenniidae,NA,NA,0.3333
2013-09-26,9,Leucate,3.0652,42.897,Sparidae,Sparus,Sparus aurata,0.1111
2013-09-26,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,1
2013-09-27,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2013-10-01,8,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.25
2013-10-01,8,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.75
2013-10-01,8,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus erythrinus,0.25
2013-10-01,8,Leucate,3.0652,42.897,Sparidae,NA,NA,0.125
2013-10-01,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,Parablennius rouxi,0.3333
2013-10-01,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2013-10-01,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,0.3333
2013-10-02,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2013-10-02,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.1111
2013-10-02,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.4444
2013-10-02,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus erythrinus,0.3333
2013-10-07,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,Atherina boyeri,0.2
2013-10-08,9,Bastia,9.5832,42.771,Apogonidae,Apogon,Apogon imberbis,0.1111
2013-10-08,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.1111
2013-10-08,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2013-10-08,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2013-10-08,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.1111
2013-10-08,9,Leucate,3.0652,42.897,Sparidae,Diplodus,Diplodus puntazzo,0.5556
2013-10-09,8,Leucate,3.0652,42.897,Blenniidae,NA,NA,0.625
2013-10-09,8,Leucate,3.0652,42.897,Sparidae,Diplodus,Diplodus puntazzo,0.125
2013-10-09,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,Atherina boyeri,0.2
2013-10-09,3,Villefranche,7.3145,43.6896,Apogonidae,Apogon,Apogon imberbis,0.3333
2013-10-09,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2013-10-09,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,1.6667
2013-10-10,2,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,0.5
2013-10-15,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2013-10-16,9,Bastia,9.5832,42.771,Apogonidae,Apogon,Apogon imberbis,0.1111
2013-10-16,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-10-18,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2013-10-23,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,0.3333
2013-11-01,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.6667
2013-11-01,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus puntazzo,0.2222
2013-11-02,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.5556
2013-11-02,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.1111
2013-11-02,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,2.8889
2013-11-07,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-11-07,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus puntazzo,0.1111
2013-11-07,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.3333
2013-11-07,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.5556
2013-11-07,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1.3333
2013-11-07,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,0.3333
2013-11-08,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2013-11-08,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2013-11-08,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-11-08,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.3333
2013-11-08,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,3.3333
2013-11-09,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,1.1111
2013-11-09,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.3333
2013-11-28,2,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1.5
2013-11-28,2,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,2.5
2013-11-29,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.2222
2013-11-29,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.2222
2013-11-29,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.1111
2013-11-29,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-12-03,7,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.2857
2013-12-03,7,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1429
2013-12-03,7,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2857
2013-12-04,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.3333
2013-12-04,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.6667
2013-12-04,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.2222
2013-12-05,9,Bastia,9.5832,42.771,Argentinidae,Argentina,Argentina sphyraena,0.2222
2013-12-05,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus vulgaris,0.1111
2013-12-05,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,1.5556
2013-12-05,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.5556
2013-12-06,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.7778
2013-12-06,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,1.3333
2013-12-08,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,2.3333
2013-12-08,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,3.1111
2013-12-08,6,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1667
2013-12-09,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-12-09,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.3333
2013-12-09,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.4444
2013-12-09,7,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.1429
2013-12-09,7,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1429
2013-12-09,7,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,Syngnathus abaster,0.1429
2013-12-10,9,Bastia,9.5832,42.771,Argentinidae,Argentina,Argentina sphyraena,0.1111
2013-12-10,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2013-12-10,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.7778
2013-12-10,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.6667
2013-12-10,8,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.25
2013-12-10,8,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.5
2013-12-10,8,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,4
2013-12-10,8,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.125
2013-12-11,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-12-11,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,2.6667
2013-12-12,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,4.6667
2013-12-12,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.5556
2013-12-12,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,1
2013-12-13,6,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1667
2013-12-18,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,2
2013-12-19,6,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,1.5
2013-12-19,6,Leucate,3.0652,42.897,Mugilidae,NA,NA,2.1667
2013-12-19,6,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,Syngnathus taenionotus,0.1667
2014-01-07,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus vulgaris,0.1111
2014-01-07,9,Bastia,9.5832,42.771,Sparidae,Diplodus,NA,0.1111
2014-01-07,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,1.2222
2014-01-07,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.5556
2014-01-08,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2014-01-08,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus vulgaris,0.1111
2014-01-08,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.3333
2014-01-08,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.3333
2014-01-08,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.1111
2014-01-08,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,1.5556
2014-01-08,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-01-08,3,Villefranche,7.3145,43.6896,Centrolophidae,Schedophilus,Schedophilus ovalis,0.6667
2014-01-08,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.3333
2014-01-09,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.3333
2014-01-09,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.1111
2014-01-09,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.7778
2014-01-09,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-01-10,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.5556
2014-01-10,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.6667
2014-01-11,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-01-11,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.4444
2014-01-13,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.3333
2014-01-13,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-01-13,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.3333
2014-01-14,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-01-14,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.3333
2014-01-15,2,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2014-01-15,2,Villefranche,7.3145,43.6896,Sparidae,NA,NA,0.5
2014-01-16,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.3333
2014-01-16,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.2222
2014-01-22,2,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.5
2014-01-29,8,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.5
2014-01-29,8,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.5
2014-01-29,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.125
2014-01-29,8,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.625
2014-01-31,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.3333
2014-01-31,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.4444
2014-01-31,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,1.8889
2014-01-31,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-01-31,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2222
2014-02-03,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-02-04,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.1111
2014-02-04,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.4444
2014-02-04,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.4444
2014-02-04,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.2222
2014-02-04,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.1111
2014-02-05,3,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.6667
2014-02-05,3,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,0.3333
2014-02-08,8,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.25
2014-02-08,8,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.25
2014-02-08,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,1.625
2014-02-08,8,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.125
2014-02-12,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2014-02-12,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2014-02-12,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-02-13,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.125
2014-02-13,8,Leucate,3.0652,42.897,Sparidae,Sparus,Sparus aurata,0.125
2014-02-14,7,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.5714
2014-02-19,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2014-02-28,8,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.125
2014-02-28,8,Leucate,3.0652,42.897,Sparidae,Sparus,Sparus aurata,0.375
2014-03-06,2,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.5
2014-03-07,7,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.5714
2014-03-07,7,Leucate,3.0652,42.897,Sparidae,Sparus,Sparus aurata,1.4286
2014-03-12,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.3333
2014-03-12,9,Leucate,3.0652,42.897,Sparidae,Pagellus,NA,0.1111
2014-03-13,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2014-03-13,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.4444
2014-03-14,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.2222
2014-03-17,9,Bastia,9.5832,42.771,Atherinidae,Atherina,Atherina hepsetus,0.1111
2014-03-17,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2014-03-19,2,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,0.5
2014-03-21,7,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.2857
2014-03-22,5,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.2
2014-03-26,2,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.5
2014-03-26,2,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,0.5
2014-04-01,8,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.375
2014-04-06,9,Bastia,9.5832,42.771,Atherinidae,Atherina,Atherina hepsetus,0.1111
2014-04-06,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.2222
2014-04-07,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2014-04-08,8,Bastia,9.5832,42.771,Atherinidae,Atherina,Atherina hepsetus,0.125
2014-04-08,8,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.375
2014-04-08,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2014-04-09,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.2222
2014-04-09,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2014-04-10,6,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.1667
2014-04-12,8,Leucate,3.0652,42.897,Sparidae,Pagellus,NA,1.5
2014-04-16,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
2014-04-16,3,Villefranche,7.3145,43.6896,Gadidae,NA,NA,0.3333
2014-04-16,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1
2014-04-20,8,Marseille,5.2911,43.276,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.875
2014-04-20,8,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.25
2014-04-20,8,Marseille,5.2911,43.276,Sparidae,Pagrus,Pagrus pagrus,0.125
2014-04-20,8,Marseille,5.2911,43.276,Sparidae,Spicara,Spicara smaris,0.125
2014-04-21,10,La Ciotat,5.6354,43.1802,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1
2014-04-21,10,La Ciotat,5.6354,43.1802,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.1
2014-04-21,10,La Ciotat,5.6354,43.1802,Sparidae,Pagellus,Pagellus bogaraveo,3
2014-04-21,10,La Ciotat,5.6354,43.1802,Sparidae,Spicara,Spicara smaris,0.1
2014-04-21,10,La Ciotat,5.6354,43.1802,Syngnathidae,Hippocampus,Hippocampus guttulatus,0.2
2014-04-21,8,Marseille,5.2911,43.276,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.375
2014-04-21,8,Marseille,5.2911,43.276,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.375
2014-04-21,8,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus bogaraveo,0.25
2014-04-23,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,Parablennius gattorugine,0.3333
2014-04-23,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,3.6667
2014-04-23,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus sargus,0.3333
2014-04-24,3,Villefranche,7.3145,43.6896,Mugilidae,NA,NA,0.3333
2014-04-24,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,6
2014-04-25,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,7
2014-04-25,3,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus sargus,0.6667
2014-04-29,3,Villefranche,7.3145,43.6896,Congridae,Conger,Conger conger,0.3333
2014-04-29,3,Villefranche,7.3145,43.6896,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.3333
2014-04-29,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,13.3333
2014-04-30,3,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,2.3333
2014-05-01,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2014-05-01,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,0.2222
2014-05-02,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,0.6667
2014-05-02,8,Les Embiez,5.7866,43.0731,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.125
2014-05-02,8,Les Embiez,5.7866,43.0731,Blenniidae,Parablennius,Parablennius gattorugine,1.5
2014-05-02,8,Les Embiez,5.7866,43.0731,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,1.125
2014-05-02,8,Les Embiez,5.7866,43.0731,Sparidae,Sarpa,Sarpa salpa,0.5
2014-05-02,3,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,0.3333
